Year,Date,Day,Location,Stage,Time,Artist
2018,"May 20, 2018",Sunday,Las Vegas,stereoBloom,3:15am-4:30am,Rell The Soundbender B2B Rawtek
2018,"May 20, 2018",Sunday,Las Vegas,stereoBloom,4:30am-5:30am,Hekler
2019,"May 17, 2019",Friday,Las Vegas,kineticField,7pm-8:14pm,Carta B2B Yako
2019,"May 17, 2019",Friday,Las Vegas,kineticField,8:14pm-9:27pm,Salvatore Ganacci
2019,"May 17, 2019",Friday,Las Vegas,kineticField,9:27pm-10:40pm,Deorro
2019,"May 17, 2019",Friday,Las Vegas,kineticField,10:40pm-10:46pm,Opening Ceremony
2019,"May 17, 2019",Friday,Las Vegas,kineticField,10:46pm-11:59pm,Alison Wonderland
2019,"May 17, 2019",Friday,Las Vegas,kineticField,11:59pm-12:02am,Natural Energy
2019,"May 17, 2019",Friday,Las Vegas,kineticField,12:02am-1:30am,David Guetta
2019,"May 17, 2019",Friday,Las Vegas,kineticField,1:30am-1:37am,Fireworks
2019,"May 17, 2019",Friday,Las Vegas,kineticField,1:37am-1:40am,Industrial Energy
2019,"May 17, 2019",Friday,Las Vegas,kineticField,1:40am-3am,Alesso
2019,"May 17, 2019",Friday,Las Vegas,kineticField,3am-3:03am,Kinetic Energy
2019,"May 17, 2019",Friday,Las Vegas,kineticField,3:03am-4:14am,Excision
2019,"May 17, 2019",Friday,Las Vegas,kineticField,4:14am-4:17am,Spiritual Energy
2019,"May 17, 2019",Friday,Las Vegas,kineticField,4:17am-5:28am,Gorgon City B2B Camelphat
2019,"May 17, 2019",Friday,Las Vegas,kineticField,5:28am-5:30am,Closing Ceremony
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,4pm-5:30pm,Rick Trainor
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,5:30pm-6:45pm,Malaa
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,6:45pm-7pm,Bill Nye (special Guest)
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,7pm-8pm,Ducky (live)
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,8:10pm-9:30pm,Born Dirty
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,9:30pm-10:55pm,Justin Martin
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,11:20pm-12:20am,Gorgon City (live)
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,12:30am-1:30am,Joyryde
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,1:37am-2:47am,Deadmau5
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,2:50am-3:45am,4B
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,3:45am-4:40am,Party Favor
2019,"May 17, 2019",Friday,Las Vegas,cosmicMeadow hosted by HARD,4:40am-5:30am,Quix
2019,"May 17, 2019",Friday,Las Vegas,circuitGrounds,7pm-8:15pm,i_o
2019,"May 17, 2019",Friday,Las Vegas,circuitGrounds,8:15pm-9:30pm,Drezo
2019,"May 17, 2019",Friday,Las Vegas,circuitGrounds,9:30pm-10:45pm,Audien
2019,"May 17, 2019",Friday,Las Vegas,circuitGrounds,10:45pm-12am,Blacklizt
2019,"May 17, 2019",Friday,Las Vegas,circuitGrounds,12am-1:30am,Eric Prydz
2019,"May 17, 2019",Friday,Las Vegas,circuitGrounds,1:37am-3:07am,Above & Beyond
2019,"May 17, 2019",Friday,Las Vegas,circuitGrounds,3:07am-4:20am,Gareth Emery
2019,"May 17, 2019",Friday,Las Vegas,circuitGrounds,4:20am-5:30am,Elephante
2019,"May 17, 2019",Friday,Las Vegas,neonGarden hosted by La La Land,7pm-8pm,Sinopoli
2019,"May 17, 2019",Friday,Las Vegas,neonGarden hosted by La La Land,8pm-9pm,Mihalis Safras
2019,"May 17, 2019",Friday,Las Vegas,neonGarden hosted by La La Land,9pm-10:30pm,Eli Brown B2B Mason Maynard
2019,"May 17, 2019",Friday,Las Vegas,neonGarden hosted by La La Land,10:30pm-12am,Solardo B2B Idris Elba
2019,"May 17, 2019",Friday,Las Vegas,neonGarden hosted by La La Land,12am-1:30am,Fisher
2019,"May 17, 2019",Friday,Las Vegas,neonGarden hosted by La La Land,1:37am-3:07am,Eats Everything B2B Patrick Topping
2019,"May 17, 2019",Friday,Las Vegas,neonGarden hosted by La La Land,3:07am-4:37am,Green Velvet
2019,"May 17, 2019",Friday,Las Vegas,neonGarden hosted by La La Land,4:37am-5:30am,B2B2B2B
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,7pm-8:30pm,Fallen B2B Fury+MC Dino
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,8:30pm-9:30pm,Zeke Beats B2B Champagne Drip
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,9:30pm-10:30pm,Danny Byrd B2B Rene Lavice
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,10:30pm-11:30pm,Friction B2B Metrik
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,11:30pm-12:30am,Liquid Stranger
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,12:30am-1:30am,The Glitch Mob
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,1:37am-2:37am,Ganja White Night
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,2:37am-3:37am,Skream! B2B Rusko
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,3:37am-4:37am,Andy C
2019,"May 17, 2019",Friday,Las Vegas,bassPod hosted by Bassrush,4:37am-5:30am,Funtcase
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,7pm-8:30pm,Kikeone
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,8:30pm-9:30pm,Madgrrl
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,9:30pm-10:30pm,Dr Phunk
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,10:30pm-11:30pm,Wasted Penguinz
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,11:30pm-12:30am,Classics Hour: DJ The Prophet
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,12:30am-1:30am,Ran-D
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,1:37am-2:36am,Tweekacore
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,2:36am-3:34am,Angerfist
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,3:34am-4:32am,Ben Nicky Presents Xtreme
2019,"May 17, 2019",Friday,Las Vegas,wasteLand hosted by Basscon,4:32am-5:30am,Lil Texas
2019,"May 17, 2019",Friday,Las Vegas,quantumValley hsoted by Dreamstate,7pm-8pm,Jase Thirlwall
2019,"May 17, 2019",Friday,Las Vegas,quantumValley hsoted by Dreamstate,8pm-9pm,Niko Zografos
2019,"May 17, 2019",Friday,Las Vegas,quantumValley hsoted by Dreamstate,9pm-10pm,Paul Denton
2019,"May 17, 2019",Friday,Las Vegas,quantumValley hsoted by Dreamstate,10pm-11pm,Arkham Knights
2019,"May 17, 2019",Friday,Las Vegas,quantumValley hsoted by Dreamstate,11pm-12am,John Askew
2019,"May 17, 2019",Friday,Las Vegas,quantumValley hsoted by Dreamstate,12am-1:30am,Aly & Fila
2019,"May 17, 2019",Friday,Las Vegas,quantumValley hsoted by Dreamstate,1:37am-2:30am,Giuseppe Ottaviani Live 2.0
2019,"May 17, 2019",Friday,Las Vegas,quantumValley hsoted by Dreamstate,2:30am-3:30am,Sander Van Doorn Presents Purple Haze
2019,"May 17, 2019",Friday,Las Vegas,quantumValley hsoted by Dreamstate,3:30am-5:30am,Gentech (Scot Project Vs Mark Sherry)
2019,"May 17, 2019",Friday,Las Vegas,stereoBloom hosted by Insomniac Records,7pm-8:15pm,Morelia
2019,"May 17, 2019",Friday,Las Vegas,stereoBloom hosted by Insomniac Records,8:15pm-9:45pm,Dustycloud
2019,"May 17, 2019",Friday,Las Vegas,stereoBloom hosted by Insomniac Records,9:45pm-11pm,Bijou
2019,"May 17, 2019",Friday,Las Vegas,stereoBloom hosted by Insomniac Records,11pm-12:15am,Holy Goof
2019,"May 17, 2019",Friday,Las Vegas,stereoBloom hosted by Insomniac Records,12:15am-1:30am,Chris Lorenzo
2019,"May 17, 2019",Friday,Las Vegas,stereoBloom hosted by Insomniac Records,1:37am-3am,Redlight
2019,"May 17, 2019",Friday,Las Vegas,stereoBloom hosted by Insomniac Records,3am-4:15am,Volac
2019,"May 17, 2019",Friday,Las Vegas,stereoBloom hosted by Insomniac Records,4:15am-5:30am,Kendoll
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,7pm-8:14pm,Zaxx
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,8:14pm-9:27pm,Loud Luxury
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,9:27pm-10:40pm,W&W
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,10:40pm-10:46pm,Opening Ceremony
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,10:46pm-11:59pm,Don Diablo
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,11:59pm-12:02am,Natural Energy
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,12:02am-1:30am,Tiësto
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,1:30am-1:37am,Fireworks
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,1:37am-1:40am,Industrial Energy
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,1:40am-3am,Kaskade
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,3am-3:03am,Kinetic Energy
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,3:03am-4:14am,RL Grime
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,4:14am-4:17am,Spiritual Energy
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,4:17am-5:28am,Get Real: Green Velvet & Claude VonStroke
2019,"May 18, 2019",Saturday,Las Vegas,kineticField,5:28am-5:30am,Closing Ceremony
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,7pm-7:55pm,Tails
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,7:55pm-8:50pm,DNMO
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,8:50pm-9:45pm,Medasin
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,9:45pm-10:45pm,Tokimonsta
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,10:45pm-11:45pm,Claude Vonstroke
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,11:55pm-12:55am,Zhu
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,1am-1:30am,A$AP Rocky
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,1:37am-2:37am,Nghtmre
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,2:37am-3:35am,Yultron
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,3:35am-4:35am,Valentino Khan
2019,"May 18, 2019",Saturday,Las Vegas,cosmicMeadow hosted by HARD,4:35am-5:30am,Hekler
2019,"May 18, 2019",Saturday,Las Vegas,circuitGrounds,7pm-8:30pm,13
2019,"May 18, 2019",Saturday,Las Vegas,circuitGrounds,8:30pm-10pm,Nitti Gritti
2019,"May 18, 2019",Saturday,Las Vegas,circuitGrounds,10pm-11:15pm,Armnhmr
2019,"May 18, 2019",Saturday,Las Vegas,circuitGrounds,11:15pm-12:30am,Slander
2019,"May 18, 2019",Saturday,Las Vegas,circuitGrounds,12:30am-1:30am,Rezz
2019,"May 18, 2019",Saturday,Las Vegas,circuitGrounds,1:37am-3:07am,Martin Garrix
2019,"May 18, 2019",Saturday,Las Vegas,circuitGrounds,3:07am-4:20am,Kayzo
2019,"May 18, 2019",Saturday,Las Vegas,circuitGrounds,4:20am-5:30am,Whipped Cream
2019,"May 18, 2019",Saturday,Las Vegas,neonGarden hosted by Factory 93,7pm-8:30pm,Artbat
2019,"May 18, 2019",Saturday,Las Vegas,neonGarden hosted by Factory 93,8:30pm-9:45pm,Yousef
2019,"May 18, 2019",Saturday,Las Vegas,neonGarden hosted by Factory 93,9:45pm-10:45pm,Black Coffee
2019,"May 18, 2019",Saturday,Las Vegas,neonGarden hosted by Factory 93,10:45pm-12am,Alan Fitzpatrick
2019,"May 18, 2019",Saturday,Las Vegas,neonGarden hosted by Factory 93,12am-1:30am,Charlotte De Witte
2019,"May 18, 2019",Saturday,Las Vegas,neonGarden hosted by Factory 93,1:37am-3:33am,The Martinez Brothers
2019,"May 18, 2019",Saturday,Las Vegas,neonGarden hosted by Factory 93,3:33am-5:30am,Joseph Capriati
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,7pm-8:30pm,Consouls B2B Nightstalker
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,8:30pm-9:30pm,A.M.C + Turno
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,9:30pm-10:30pm,Matrix & Futurebound B2B Cyantific B2B Murdock
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,10:30pm-11:30pm,Barely Alive B2B Phaseone
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,11:30pm-12:30am,Jstjr
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,12:30am-1:30am,Virtual Riot
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,1:37am-2:37am,Black Tiger Sex Machine
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,2:37am-3:37am,Nero (DJ Set)
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,3:37am-4:37am,Sub Focus B2B Wilkinson
2019,"May 18, 2019",Saturday,Las Vegas,bassPod hosted by Bassrush,4:37am-5:30am,Dion Timmer
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,7pm-7:45pm,Happi
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,7:45pm-8:30pm,Darksiderz
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,8:30pm-9:30pm,Suae
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,9:30pm-10:30pm,Lady Faith
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,10:30pm-11:30pm,Darren Styles
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,11:30pm-12:30am,Classics Hour: DJ Isaac
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,12:30am-1:30am,Da Tweekaz
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,1:37am-2:37am,Technoboy
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,2:37am-3:22am,Gunz For Hire
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,3:22am-4:22am,Sub Zero Project
2019,"May 18, 2019",Saturday,Las Vegas,wasteLand hosted by Basscon,4:22am-5:30am,Rob Gee
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,7pm-8pm,RJ Van Xetten
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,8pm-9pm,Craig Connelly
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,9pm-10pm,Captain Hook
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,10pm-11pm,Bryan Kearney
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,11pm-12:30am,Paul Oakenfold
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,12:30am-1:30am,Ferry Corsten Presents System F
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,1:37am-2:37am,Paul Van Dyk
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,2:37am-3:37am,John O'Callaghan
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,3:37am-4:37am,Infected Mushroom
2019,"May 18, 2019",Saturday,Las Vegas,quantumValley hsoted by Dreamstate,4:37am-5:30am,Ganesh
2019,"May 18, 2019",Saturday,Las Vegas,stereoBloom hosted by Black Book Records,7pm-8:15pm,Lucati
2019,"May 18, 2019",Saturday,Las Vegas,stereoBloom hosted by Black Book Records,8:15pm-9:30pm,Yolanda Be Cool
2019,"May 18, 2019",Saturday,Las Vegas,stereoBloom hosted by Black Book Records,9:30pm-10:45pm,Melé
2019,"May 18, 2019",Saturday,Las Vegas,stereoBloom hosted by Black Book Records,10:45pm-12:15am,Walker & Royce
2019,"May 18, 2019",Saturday,Las Vegas,stereoBloom hosted by Black Book Records,12:15am-1:30am,Chris Lake
2019,"May 18, 2019",Saturday,Las Vegas,stereoBloom hosted by Black Book Records,1:37am-3:07am,Special Guest
2019,"May 18, 2019",Saturday,Las Vegas,stereoBloom hosted by Black Book Records,3:07am-4:20am,Noizu
2019,"May 18, 2019",Saturday,Las Vegas,stereoBloom hosted by Black Book Records,4:20am-5:30am,Dillon Nathaniel
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,7pm-8:14pm,Bruno Martini
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,8:14pm-9:27pm,Tritonal
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,9:27pm-10:40pm,Timmy Trumpet
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,10:40pm-10:46pm,Opening Ceremony
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,10:46pm-11:59pm,San Holo
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,11:59pm-12:02am,Natural Energy
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,12:02am-1:30am,Armin Van Buuren
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,1:30am-1:37am,Fireworks
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,1:37am-1:40am,Industrial Energy
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,1:40am-3am,Diplo
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,3am-3:03am,Kinetic Energy
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,3:03am-4:14am,Dillon Francis
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,4:14am-4:17am,Spiritual Energy
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,4:17am-5:28am,Jamie Jones
2019,"May 19, 2019",Sunday,Las Vegas,kineticField,5:28am-5:30am,Closing Ceremony
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,7pm-8pm,VNSSA
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,8pm-9pm,Cut Snake
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,9pm-10pm,Camelphat
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,10pm-11:15pm,Chris Lake
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,11:15pm-12:15am,Boombox Cartel
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,12:15am-1:30am,Tchami X Malaa [No Redemption]
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,1:37am-2:37am,Snakehips
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,2:37am-3:37am,What So Not
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,3:37am-4:37am,Ghastly
2019,"May 19, 2019",Sunday,Las Vegas,cosmicMeadow hosted by HARD,4:37am-5:30am,4B B2B Saymyname
2019,"May 19, 2019",Sunday,Las Vegas,circuitGrounds,7pm-8:15pm,Adin
2019,"May 19, 2019",Sunday,Las Vegas,circuitGrounds,8:15pm-9:30pm,Cash Cash
2019,"May 19, 2019",Sunday,Las Vegas,circuitGrounds,9:30pm-10:45pm,Saymyname
2019,"May 19, 2019",Sunday,Las Vegas,circuitGrounds,10:45pm-12am,Steve Aoki
2019,"May 19, 2019",Sunday,Las Vegas,circuitGrounds,12am-1:30am,Zeds Dead
2019,"May 19, 2019",Sunday,Las Vegas,circuitGrounds,1:37am-3:07am,Illenium (DJ Set)
2019,"May 19, 2019",Sunday,Las Vegas,circuitGrounds,3:07am-4:20am,Ekali
2019,"May 19, 2019",Sunday,Las Vegas,circuitGrounds,4:20am-5:30am,Bonnie X Clyde
2019,"May 19, 2019",Sunday,Las Vegas,neonGarden hosted by Drumcode,7pm-8pm,Declan James
2019,"May 19, 2019",Sunday,Las Vegas,neonGarden hosted by Drumcode,8pm-10pm,Layton Giordani B2B Bart Skils
2019,"May 19, 2019",Sunday,Las Vegas,neonGarden hosted by Drumcode,10pm-12am,Anna
2019,"May 19, 2019",Sunday,Las Vegas,neonGarden hosted by Drumcode,12am-1:30am,Enrico Sangiuliano
2019,"May 19, 2019",Sunday,Las Vegas,neonGarden hosted by Drumcode,1:37am-3:45am,Adam Beyer
2019,"May 19, 2019",Sunday,Las Vegas,neonGarden hosted by Drumcode,3:45am-5:30am,Amelie Lens
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,7pm-8:30pm,Phiso B2B Definitive
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,8:30pm-9:30pm,Dieselboy
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,9:30pm-10:30pm,Dimension B2B Culture Shock
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,10:30pm-11:30pm,Infekt B2B Mvrda B2B Samplifire
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,11:30pm-12:30am,Svdden Death
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,12:30am-1:30am,Snails
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,1:37am-2:37am,Adventure Club
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,2:37am-3:37am,Special Guest
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,3:37am-4:37am,Riot Ten
2019,"May 19, 2019",Sunday,Las Vegas,bassPod hosted by Bassrush,4:37am-5:30am,Delta Heavy B2B Dirtyphonics
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,7pm-8:30pm,Crime Family
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,8:30pm-9:30pm,Geo
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,9:30pm-10:30pm,Adrenalize
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,10:30pm-11:30pm,LNY TNZ
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,11:30pm-12:30am,Classics Hour: Tuneboy
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,12:30am-1:30am,Atmozfears
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,1:37am-2:36am,Brennan Heart
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,2:36am-3:34am,Radical Redemption
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,3:34am-4:32am,Warface
2019,"May 19, 2019",Sunday,Las Vegas,wasteLand hosted by Basscon,4:32am-5:30am,Adaro
2019,"May 19, 2019",Sunday,Las Vegas,quantumValley hosted by Find Your Harmony,7pm-8pm,Leiel
2019,"May 19, 2019",Sunday,Las Vegas,quantumValley hosted by Find Your Harmony,8pm-9pm,Ruben De Ronde
2019,"May 19, 2019",Sunday,Las Vegas,quantumValley hosted by Find Your Harmony,9pm-10pm,David Gravell
2019,"May 19, 2019",Sunday,Las Vegas,quantumValley hosted by Find Your Harmony,10pm-11pm,Space Corps
2019,"May 19, 2019",Sunday,Las Vegas,quantumValley hosted by Find Your Harmony,11pm-12am,Andrew Bayer
2019,"May 19, 2019",Sunday,Las Vegas,quantumValley hosted by Find Your Harmony,12am-1:30am,Andrew Rayel
2019,"May 19, 2019",Sunday,Las Vegas,quantumValley hosted by Find Your Harmony,1:37am-3am,Cosmic Gate
2019,"May 19, 2019",Sunday,Las Vegas,quantumValley hosted by Find Your Harmony,3am-4:30am,Marlo
2019,"May 19, 2019",Sunday,Las Vegas,quantumValley hosted by Find Your Harmony,4:30am-5:30am,Mark Sixma
2019,"May 19, 2019",Sunday,Las Vegas,stereoBloom hosted by ???,7pm-8:15pm,Assembly
2019,"May 19, 2019",Sunday,Las Vegas,stereoBloom hosted by ???,8:15pm-9:15pm,Rawtek
2019,"May 19, 2019",Sunday,Las Vegas,stereoBloom hosted by ???,9:15pm-10:30pm,Oolacile
2019,"May 19, 2019",Sunday,Las Vegas,stereoBloom hosted by ???,10:30pm-11:30pm,Tsuruda B2B Great Dane
2019,"May 19, 2019",Sunday,Las Vegas,stereoBloom hosted by ???,11:30pm-12:30am,Tisoki
2019,"May 19, 2019",Sunday,Las Vegas,stereoBloom hosted by ???,12:30am-1:30am,Kai Wachi
2019,"May 19, 2019",Sunday,Las Vegas,stereoBloom hosted by ???,1:37am-3am,Gentlemens Club
2019,"May 19, 2019",Sunday,Las Vegas,stereoBloom hosted by ???,3am-4:15am,Wavedash
2019,"May 19, 2019",Sunday,Las Vegas,stereoBloom hosted by ???,4:15am-5:30am,Benda
2021,"October 22, 2021",Friday,Las Vegas,kineticField,7pm-8pm,Frank Walker
2021,"October 22, 2021",Friday,Las Vegas,kineticField,8pm-9pm,CID
2021,"October 22, 2021",Friday,Las Vegas,kineticField,9pm-10:01pm,Nicky Romero
2021,"October 22, 2021",Friday,Las Vegas,kineticField,10:07pm-11:12pm,Loud Luxury
2021,"October 22, 2021",Friday,Las Vegas,kineticField,11:15pm-12:25am,Don Diablo
2021,"October 22, 2021",Friday,Las Vegas,kineticField,12:28am-1:36am,The Chainsmokers
2021,"October 22, 2021",Friday,Las Vegas,kineticField,1:48am-3am,Alesso
2021,"October 22, 2021",Friday,Las Vegas,kineticField,3:03am-4:15am,Seven Lions
2021,"October 22, 2021",Friday,Las Vegas,kineticField,4:18am-5:30am,Vini Vici
2021,"October 22, 2021",Friday,Las Vegas,cosmicMeadow,5pm-6pm,John Summit
2021,"October 22, 2021",Friday,Las Vegas,cosmicMeadow,6pm-7pm,Solarado b2b Vintage Culture
2021,"October 22, 2021",Friday,Las Vegas,cosmicMeadow,7pm-7:55pm,Moore Kismet
2021,"October 22, 2021",Friday,Las Vegas,cosmicMeadow,7:55pm-8:50pm,GG Magree
2021,"October 22, 2021",Friday,Las Vegas,cosmicMeadow,8:50pm-9:45pm,Born Dirty
